text,len_content,middle category,dept
"달구벌 대로-신매로 교차점 불법 주정차 단속 요망 달구벌 대로와 신매로가 교차하는 지점 ( 시지 본 정형외과 앞 ) 불법 주정차가 너무 심합니다 경산에서 달구벌 대로 반월당 방면으로 진행하다가 좌회전 신호를 받아 신애로로 진입하게 되는데 좌회전 차선이 2차선입니다 그런데 신애로로 진입하면 2차선에 불법 주정차가 되어있는 통에 1차선으로 줄어들면서 병목현상이 생기고, 자연스레 좌회전 도중 차선 변경이 일어나면서 사고 위험이 커지고 있습니다 상시적으로 이 상태지만 특히 오후 6시 이후가 더 심합니다 단속이 필요하다고 판단됩니다",134,교육문화국,교육문화국 문화체육과
만촌동 쓰레기 투기 단속 부탁드립니다 동이고 중 민원 여부 동이고 중 민원 여부 : 선행 민원번호 : 201511070222119518 선행 민원 상세조회,577,도시국,도시국 교통과
아파트 내 쓰레기장으로 인한 주변 거리 악취문제 대구은행 신매동 지점 맞은편에 인도를 지나갈 때 담벼락 너머 단지 내 쓰레기장 ( 천마 아파트 228동과 테니스장 사이인 것 같습니다 )에서 악취가 나서 인도를 지나가는 사람이라면 누구나 느낄 수 있을 정도입니다 좋은 해결책이 있었으면 합니다 ※ 첨부파일 : 악취문제. PNG,348,복지국,복지국 복지과
매호동 삼각공원 위생 바퀴벌레 문제 수성구 매호동 삼각공원은 동네 주민들의 쉼터이자 아이들의 놀이터로 많은 이용이 되고 있습니다 특히 오후에 하교 시간 하원 시간에는 수십 명의 아이들이 모여서 놀다가는 곳이지요 그런데 최근 들어 바퀴벌레가 아이들 노는 곳에 나타나고 있어요 그것도 성인 엄지손톱만 한 크기로 하루에도 수십 마리가 왔다 갔다 합니다 밝은 낮에도 이렇게 많이 나오는데 밤에는 안 봐도 상상이 가네요 심지어 저희 집은 공원 근처 아파트인데 그 큰 바퀴벌레가 집안에서도 2번이나 발견됐어요 더러워 못 살겠어요 공원 쓰레기도 늘 넘쳐나고 공원 벤치 구조가 틈이 많아 사이사이에 쓰레기도 많이 쌓여서 그 사이에서도 바퀴벌레가 왔다 갔다 공원 바닥에 깔아놓은 우레탄도 노후되어 사이사이가 많이 벌어져서 그 사이사이에서도 바퀴가 왔다 갔다 바퀴벌레 방역도 중요하지만 전반적인 환경개선도 필요할 거 같습니다 아이들의 건강을 위해서 꼭 필요합니다 ※ 첨부파일 : 2017-06-20 09.37.11.jpg,347,복지국,복지국 복지과
가뭄 해갈 급수 중 주차단속에 관하여 계속되는 가뭄에 길가 텃밭에 차량 이동 급수 중 주정차 위반으로 과태료까지 내었습니다 계속해서 무차별적으로 단속한다면 문제가 많을 것입니다 가뭄 해갈 때까지라도 급수차량에 대한 선처를 바랍니다 단속지역 범물동 청호로 부근,339,복지국,복지국 복지과
유기묘 수고 많으십니다 저희 주택에 새끼 고양이 세 마리가 들어와서 데리고 있습니다 키울 상황도 아니 되어 문의드립니다,332,복지국,복지국 복지과
"범물 2동 범물 시장~송정 아파트 간 양측면 불법주차 너무 심해요 범물 2동 범물 시장에서 삼주공원, 송정 아파트에 이르는 오르막 2차선 도로에 불법주차가 너무 심합니다 1년 내내 도로 양측면 불법주차 차량으로 인해 교행을 못하고 맞은편에서 차가오면 빈 공간까지 후진해서 통과시킨 후 다시 직진해야 하는 번거로움을 날마다 반복해야 합니다 운전이 서툰 사람은 내리막에 후진하려면 엄청 힘들고 접촉사고도 수시로 발생하고 있습니다 범물 시장 앞에는 인도도 없어서 보행자와 왕복 차량이 뒤엉켜 한참 동안 운전자 간에 고성이 오가는 경우도 있고 주차 차량 사이에 있는 어린애들은 운전자 시야에 잘 띄지 않아 인명사고 발생 위험도 큽니다 주변에 불법주차금지하는 현수막이나 안내표지도 전혀 없습니다 차도 기능이 마비된 상태가 지속되어도 아무런 조치도 없고 운전자들은 날마다 불안 속에서 아슬아슬한 곡예운전을 하고 있습니다 교통지도 순찰과 현수막이나 표지판 설치를 건의합니다",339,복지국,복지국 복지과
"골목길 아스팔트 재포장 요청 막힌 골목길 재포장 요청사항입니다 골목길 주변에는 12가구가 살고 있으며 상가도 두 곳이 있습니다 태영 데시앙 작은 출입구와도 연결되어 있습니다 첨부한 사진 파일에서 보듯이, 아스팔트 표면이 일어나서 작은 알갱이들이 표면을 덮고 있으면 노후와의 진행속도가 더 빨라지고 있습니다 비나 눈이 오거나, 또 평상시 통행에도 불편이 있습니다 현장을 확인하시고 주민의 불편을 없애주시기 바랍니다 ※ 첨부파일 : 20170604_103706.jpg",340,복지국,복지국 복지과
유독 약품 사용 수고하십니다 다름 아니라 유독 약품 사용으로 인해 더운 여름날 창문도 열지 못하고 지내고 있어 도저히 시정이 되지 않는 바 다시 한번 민원을 제기합니다 이미 여러 번 민원이 제기되었음에도 버젓이 차량 범퍼에 페인트칠 작업을 하는 것이 상식적으로 이해가 안 됩니다 그런 작업은 정비 공장에서 나 가능한 작업이 아닌지요 해마다 유독 약품 냄새가 나는 것이 이런 작업으로 인한 것인데 도대체 단속은 이루어지지 않는 것인지요 이층에 사람이 주거하는 건물임에도 다른 사람은 안중에도 없고 오직 본인만 생각하는 극단적 이기주의로 인해 사람답게 살 수 없는 타인도 좀 생각해 주면 좋겠습니다 대구시 비전이 오직 시민행복이라고 하는데 거창한 비전 제시보다 이런 사소한 인간답게 살 수 있는 쾌적한 환경 조성이 더 비전 실현을 위한 가장 실천 가능한 방법이 아닐까요 ※ 첨부파일 : 20170607_190146.jpg,339,복지국,복지국 복지과
,400,복지국,복지국 복지과
목록 번호 75732 브라운스톤 범어 관리 업자 선정 공개의 건 추가 답변 재요청 동이고 중 민원 여부 동이고 중 민원 여부 : 선행 민원번호 : 201705261108435727 선행 민원 상세조회,345,복지국,복지국 복지과
,335,복지국,복지국 복지과
재활용 표시 없는 플라스틱 처리 인테리어 블록이나 의자 부품 등 재활용 표시 없는 플라스틱을 재활용으로 버려도 됩니까,56,복지국,복지국 경제환경과
능인고와 녹원 사이 불법주차 능인고와 녹원맨션 사이 도로가 아침에 등교 시 아수라장입니다 .. 불법주차된 차량으로 인해 중간에 딱 맞닥뜨리면 정말 .... 택시조합인지 뭔지 교육 있는 날은 완전 난리도 아닙니다 .. 한두 번이 아니라 진땀 나는 상황이 너무 빈번해 .. 이렇게 고충을 토로합니다 .. 빠른 시간 내 불법주차구역을 어떻게 해주십시오 ..,400,복지국,복지국 복지과
공사 관련 주택 위험에 대한 대처에 대해 문의드립니다 수성구 희망으로 110-18 중동 아파트 공사 관련 건축과에 문의합니다 현재 희망으로 아파트 신축 공사 주변의 경우 주택지가 주변에 있으며 이 주택은 대부분 30년 이상이 된 집들입니다 특히나 공사현장과 저희 집은 8미터 거리밖에 안되며 현재에도 철거 중 집안에 앉아있으면 울리는 현상이 있습니다 앞으로 29층 높이의 아파트가 들어서고 방음시설 설치시와 공사현장 터파기 등으로 대규모의 주택 파손이 될 것으로 예상이 되는데 벌써 안전에 위험을 느끼며 집이 부서질 것 같습니다 겉으로는 표시가 안 나더라도 건물 내부에 균열이 갈 수도 있고 어떠한 현상이 생길지 알 수 없어서 너무 불안합니다 앞으로 이러한 부분에 공사 진행 중이라도 현재의 상태를 안전점검을 해준다거나 전후 비교해서 점검하는 게 있는지 어떠한 대처를 할 수 있는지 문의드립니다,363,복지국,복지국 복지과
,339,복지국,복지국 복지과
"능인고등학교 앞 진입로 주차 수고 많으십니다 올해 아들이 능인고등학교를 입학하고 자전거 등교를 고려하였으나 진입로가 너무 위험해서 일단 보류하고 등하교를 시켜주고 있습니다 입학도 학교에서 수성구청에 이미 요청하였고 조속한 해결을 약속하셨습니다 그런데 학교 측의 과실인지, 수성구청의 업무태만인지 아직도 능인고등학교 진입로에는 차들로 꽉 차있어 아침 등교를 시켜주려면 가도 오도 못하는 상황이 빈발합니다 벚꽃이 그렇게 이쁘던 날에도 차 때문에 제대로 보지도 못하고 능인고등학교 학생들의 정서가 메말라 갈까 걱정이 됩니다 학교 앞 주차 단속이 그렇게 어려운 일인가요 경찰서에 물어봐야 하는 내용인가요 이런 미온적인 행정에 이제 화가 조금 나려고 합니다 수성구청에서 처리할 문제가 아니라면 주무 부서가 어디인지를 알려주셨으면 합니다 제가 제대로 민원을 넣어서 결과를 도출할 수 있도록 알려주십시오 혹시 수성구청의 업무가 맞는다면 빠른 조치와 성실한 답변 부탁드립니다",424,복지국,복지국 복지과
우리 아파트 외곽 인도 외부인 무단 식물 식재로 다수 민원 발생 업무에 수고 많으십니다 상기 주소의 아파트 울타리 외곽 인도에 외부인이 식물 ( 호박 ) 을 무단 경작하여 넝쿨이 아파트의 울타리의 식물의 수형과 조경의 아름다움을 훼손하여 입주민의 민원이 매년 발생하여 강제로 식물을 제거하였으나 그때마다 식재 한 입주민의 항의가 있어서 불협이 발생하여 올해는 직접 해결 요청드립니다,339,복지국,복지국 복지과
능인고등학교 주변 불법주차 단속 부탁드립니다 능인고등학교 재학생 학부모입니다 능인고등학교에서 무학론 쪽으로 나가는 도로에 불법주차가 너무 심해서 교행이 되지 않고 있습니다 주차선이 그어져 있는 쪽 ( 녹원맨션과 교통연수원 쪽 )의 반대편 쪽까지 불법주차가 빽빽하게 되어 있어서 지나갈 때마다 교행이 어렵고 바쁜 시간에 차량이 맞물리게 되면 빠져나오기까지 너무 힘듭니다 하루빨리 주차단속해 주셔서 원활하게 차량이 통과되도록 해주시면 좋겠습니다 수성아트피아 무학로에서 능인고등학교 쪽으로 비보호 좌회전 신호를 받고 좌회전을 할 때에도 불법주차 차량이 있고 신호 대기 차량이 있으면 공간이 너무 좁아서 좌회전하기가 힘들고 자칫 추돌사고의 위험도 있는 것 같습니다 조속히 불법주차 문제를 해결해 주셔서 하루라도 빨리 안전하고 원활하게 도로를 이용할 수 있도록 부탁드립니다,351,복지국,복지국 복지과
욱수공원 농구하는 학생들 소음 안녕하십니까 농구대를 없애주든지 옮겨달라고 했는데. 아무것도 한 게 없는데 ... 무얼 하셨는데 완료입니까 그리고 누가 상반된 의견 내놓던가요 그런 분이 계시면 그분 집 앞에 농구대 설치해 주세요 .. 하루 이틀도 아니고 꼭이래야 합니까 한 번 더 당부드립니다 빨리 없애주든지 옮겨주세요. 이것도 저것도 안되면 안 옮겨도 좋으니 야간에 근무 서주세요 ... 안 시끄럽게 .. 조용히 잠 좀 잡시다,346,복지국,복지국 복지과
,382,복지국,복지국 복지과
,813,도시국,도시국 교통과
,391,도시국,도시국 교통과
,56,도시국,도시국 교통과
"수성구의 무단 행정 황당한 일이 있어 민원 제기합니다 연호동 335,336 번지는 저희 아버지 ( 교재도 ) 소유입니다 부친이 병환으로 입원 중인 관계로 저희 형제가 농사짓고 있습니다 2017년 5월 19일 하 현지 마을 도로포장공사 관련 소유주인 우리에게 언급도 없이 우리 토지를 무단 침입하여 경작 중인 작물 ( 들깨 )를 차량으로 전체를 다 뭉개고 토지는 무단 절개하고 도로공사 시 파낸 흙과 자재를 우리 땅 위에 무단적 재해 놓았네요 그리고 그 위를 차량으로 다져놓기까지 했네요 동생이 동네 주민에게 듣고 갔을 때 그 상태라네요 수성구청은 평소 공사를 그렇게 합니까 개인의 재산권은 함부로 짓밟아도 되는 겁니까 저희 땅 원상복구해 주시고 농작물에 대한 피해 보상 일이 진행된 경위 및 사과와 담당자 처벌 요구합니다 빠른 시일 내 답변 바라며 5월 말까지 조치해 주세요 응답이 없으면 국민신문고로 갈 겁니다 ※ 첨부파일 : 크기 변환_20170520_110426.jpg 크기 변환_20170519_134811.jpg",146,도시국,도시국 건축과
