title,content,dept
*신축빌라로인한 피해*,"안녕하십니까
비산1동 747-16[21/4] 에 살고 있는 김형문이라고합니다
몇달전부터 저의 집을 둘러싸며 빌라를 짓고 있는데..지금은 거의 완공 단계에 있습니다.
이 빌라로 인해 지금 저의 집은 엄청난 피해를 보고 있어서 이렇게 글을 올립니다.
첫째. 완전히 둘러싼 빌라로 인해 낮에도 밝은 햇빛을 보지 못하고
둘째. 화장실의 창문만 열어도 빌라의 큰 창이 있어 사생활 피해를 보고 있으며,
셋째. 저의집 담에.. 즉 빌라쪽에서 작은 화단같은걸 만들어서 저의집보다 더 큰 나무를 심었습니다.그리고 이 담으로 인해 저의집 담은 높이가 변함 없지만, 빌라쪽에선 저의집 담이 매우 낮습니다. 초등학생들도 누구나 담을 넘어 저의집으로 들어올수 있는 상황이 되었다는 말을 하는것입니다.대문이 소용 없다는 소리죠.. 오늘도 아이들이 담위에서 노는 것을 보고 화가 치밀어 올랐습니다. 더군다나 문제가 되는것은 빌라쪽에서 담과 붙여 만든 화단 때문에 비가 올경우 그 담은 썩고 문들어질것입니다.
..힘이없고 돈 없으면 이렇게 되는구나.. 이렇게 생각하고 참았지만, 도저히 참을수 없어서 이렇게 글을 올립니다.
* 구청 관계자분께서는 빠른시일내에 방문해주셔서 이점 확실히 고쳐 주었으면 합니다.
바쁘시더라도 관심을 귀울여 주셨으면합니다.",도시국 건축주택과
재활용수거,"재활용수거가 수.토욜 오전8시30분에서 9시사이에 온다는데 그럼직장다닌 사람은 어떻하죠 그

그럼저녁에 수거를하던지 아님일욜에 수거를하던 공무원편한시간에 하나요 글고 재활용되는

것이 우리가 생각하는것보다 적은데 벽보를 부쳐서 종목별 상세히 설명해야지 뭐가되는지 어

떻게알겠어요 직장인을위해 오전7시부터 해달라면 하겠어요. 그래노코 재활용 함부로 버리면

고발한다고요 웃기는소리 하시네.",사회산업국 청소과
(긴급)어둡고 컴컴한 골목길은 무서워요...,"안녕하십니까! 항상 서구발전을 위해 불철주야 노력하시느라 고생많습니다.
본론을 말씀드리자면 북부정류장 롯데리아 맞은편 골목길부터
의성참기름,미복성 사잇길까지는 사람들의 왕래가 아주 많은곳인데
가로등의 밝기가 너무 어둡고 간격도 넓어 여간 위험하고 무서운곳이
아닙니다.
그리고 미복성에서 경남주유소까지도 가로등이 없어서 너무 위험합니다.
야간에 차량이라도 지나갈때면 차량라이트 불빛의 도움을 받아서
걸어 다닐정도구요.
이렇게 사람들의 왕래가 잦은 도심한복판에 골목길이라고 해서
신경안쓰시면 안되겠죠. 그럴리야 없겠지만 행여나 외국인 근로자나
악한 마음을 품은 사람들이 적당한 장소라고 점찍기전에 하루속히
기존전등의 (w)를 높여주시고 가로등도 촘촘하게 설치해서 그
골목길을 이용하는 서구시민들이 마음편히 이용할 수 있도록
조치취해주셨으면 좋겠습니다.
항상 수고하시고 빠른 조치가 취해졌으면 합니다.",도시국 도시관리과
건물이 등기가 안되어 있습니다.,"아버님 돌아가시고 집을 한채(36평) 상속받았습니다.
그런데 토지는 등기가 되어있어 상속을 하였으나, 건물은 등기가 안되어있어
상속을 하지 못하였습니다.
건축물대장에는 다른사람 명의로 되어있고,등기는 안되어 있습니다.
1974년에 지어진 건물이고, 저희들은 20년 정도 살고 지금은 비어있습니다.
너무 낡아 살수도없고, 매매를 할려해도 건물 등기가 없어 할 수가 없습니다.
건물이나 토지에 대한 세금은 이때까지 한번도 거른일없이 제가 다 내었구요.
모두들 제 명의로 등기하는수 밖에 없다고 합니다.
할 수 있는 방법은있나요.
건축물 대장에 있는 이름은 주민번호도 없고,주소도 없던데, 너무 난감합니다.
좀 도와 주십시요.
토지 주소는 비산4동 232-3번지입니다.",기획감사실
1층에 타업종없이 의원과 약국이 나란히 개설가능 한지요?,"근린상가용도의 6층 신축건물입니다.
현재 정형외과의원이 1층에는 진료실,5층은 물리치료실,6층은 입원실로 내부공사중이며 4월말에 개원 예정입니다.
1층에는 정형외과 진료실로 쓰게 되는 점포외에,한칸의 점포가 나란히있고
각각의 출입문은 별도로 있으며 둘다 도로변으로 향합니다.두 점포는 석고보드로 구획되며,내부통로는 없습니다. 1층의 우측에 약국개설을 하려는 점포가 있구요,중앙이
정형외과진료실,좌측에는 건물의 위층으로 올라가는 승강기통로가 있습니다.참고로,1층에는 점포가 두칸 뿐입니다.
건물주와 원장님,약사는 각각 다른사람입니다.
건물의 2층,3층,4층은 현재 비어 있습니다.
두달 전에 다른 시의 보건소에서는, 오히려 똑같은 조건에서 다른층에 보험회사영업소가
입주해 있었음에도 불구하고 개설이 불가했었는데요
혹여라도 나중에 문제가 되지는 않을까하는 걱정이 있어 문의합니다.
법적으로 확실한 답변을 가능한 빠른 시간내에 부탁드립니다.",보건소
쓰레기를 어디에 놔두어야 수거해 가나요?,"안녕하세요
여기는 비산7동 월마트 옆인데요
월마트 주차장 들어가는 도로쪽이라 미관상 안좋아서 그런지 쓰레기를 수거 안하시네요
쓰레기를 어디에 놔둬야 수거해 가시나요?

서대구초등학교
-----------------------------------

---------------ㅣ ㅣ--------------
부강산업사 ㅣ ㅣ
ㅣ ㅣ
현위치 ㅣ ㅣ 월마트
ㅣ ㅣ",사회산업국 청소과
"자동차 주,정차위반 과태료를 인터넷으로 납부 할 수 있는 방법이 없는지요?","안녕하세요, 수고 많으십니다.

자동차 주,정차 위반 과태료를 인터넷으로 납부할 수 있는 방법이 없는지요?
혹시 있으면 방법을 알려주시면 감사드리겠습니다.

즐거운 주말 보내십시오...",도시국 교통과
도로가 너무 어두워서 사고 위험이 많습니다.,"수고가 많으십니다.

다름이 아니오라 도로가 너무 어두워서 사고 위험이 많은 곳이 있어서

이렇게 글을 올립니다.

중리동으로 빠지는 내당4동 광장코아 뒷 소로길로 한번씩 그 길로 운행을 하다보면

길도 좁고 어두우며 불법 주정차 되어 있는 차량들도 많아 사고 위험성이 많은곳입니다.

한번은 주차되어 있는 곳에서 초등학생이 갑자기 나오는 바람에 사고가 날뻔도 했습니다.

가로등이 없는 것은 아니지만 너무 띄엄띄엄 있어서 밤에는 정말 길이 어둡습니다.

가로등을 조금 더 설치 해주신다면 사고 위험이 크게 줄어 들것으로 보입니다.

그럼 이만 줄이겠습니다. 수고 많이 하시구요..",도시국 도시관리과
대형차로 인한 위험,"평리6동 이현시장 맞은편 현대카센터 앞쪽에 대형 화물차 주정차 관계때문에 너무나 불편합니다..
또한 대형차 때문에 새로생긴 소방도로 또한 진입이 불편합니다...
소방도로에서 큰도로 진입시 대형차 때문에 도로에 차가보이질 않아서 너무나 위험합니다.
하루빨리 대형차로 인한 불편합을 해결하여 주십시요.
모든 차들이 그로인하여 불편함을 느끼고 있습니다.
사고가 날뻔 한 일이 한두번이 아닙니다.

시정바랍니다.

수고하십시요..",도시국 교통과
장애인 마크에 대해서 질문,"안녕하세요...수고가 많으십니다..
다름이 아니라 궁금한게 한가지 있어서 이렇게 질문 올립니다.
지금 현재 아버지께서 뇌출혈로(중풍) 몸이 좀 좋지 않으신 상황입니다..
그나마 올 초까진 그래도 운동도 열심히 하시고, 걸음도 많이 좋아지셨다 생각되서
재활겸 원래 활동하시는걸 좋아해서 아픈후론 늘 의기소침하신거 같아서 운전도 다시 시작해 보시라는 의미로 중고차를 한대 구입하게 되었습니다. 60만원짜리 차지만 한 1~2년 정도는 탈수 있지 않을까 싶어 운전연습도 해 드리고 제가 모시고 낚시도 다니고 했습니다.
그런데 첨에 장애인마크 발급받을때 장애인 주차불가로 발급받았는데..
병원다니고 하면서 어언 2달동안 해보니까 정말 힘들더군요..
첨엔 아버지 운동삼아 하신다며 병원 주차에도 장애인 자리 못 대고 멀리 대놓고 걸어가고 했는데 물론 많이 나아지셨다곤 하지만 아직도 병원입구까진 한참 걸립니다. 물론 운전도 영 불안해서 요즘은 제가 거의 모시고 다니지만요..그리고 병원 한번 갔다오면 녹초가 되시곤 하지요. 물론 운동삼아 걸어다니시긴 합니다만 옆에서 보는 저는 좀 힘들더군요..
그래서 말인데 장애인 마크를 다시 '주차가능'으로 재발급 받을순 없는지요..",사회산업국 사회복지과
인도블럭 보수요청건 입니다.,"어수선한 시기에 수고 많으십니다..
저는 중리시영1차@에 근무하는 관리소장 입니다.
다름이 아니라 중리시영1차와 중리광명 아파트 사이의 인도블럭이 침하된 부분이 있어 말씀드리고자 합니다. 지난번에 요청을 한번 드린적이 있어 보수를 하신걸로 알고 있습니다만, 다른 부분은 그런대로 괜찮던데, 중리시영1차@4~5동 사이 현수막게시대 설치되어 있는 앞 인도블럭은 다른데 보다 심하게 침하되어 통행에 불편은 물론 안전상 위험하오니 빠른시일내에 확인하시어 보수를 해주시기 바랍니다. 좋은하루 되십시요.....",도시국 건설과
길이너무 어두워서 범죄의 우려가.....,"불철주야 민원처리에 여념이 없으신
공무원 여러분에게 항상 고마움을 느끼면서,
한가지 불편사항이 있어 이렇게 글을 적어 봅니다.

중리동 110-1번지앞 삼거리 부분에 가로등이 없습니다.

예전에 아파트에서 가로등을 사용하여, 별로 필요가 없었던것 같은데,
지금은 아파트에서 전기료를 아끼기 위한 방편인지, 삼거리 부분의
가로등이 꺼진채로 방치되니, 삼거리부분이꽤 어두운체로 방치되어,
밤늦게 다니는 시민이나 학생 들에게 불안감을 유발 합니다.
이곳에 가로등을 설치하여 혹여 발생할지 모르는 범죄로 부터, 주민을
보호해 줄 순 없겠는지요.

위치

자세한 위치는 평리청구 아파트옆길에 중평시장을 따라올라오면
대구근로 복지공단 어린이집이 있고, 그 곳을 10여 미터 지나 삼거리
부분입니다.

바쁜 업무에 많이 힘드신줄 알지만, 주민의 복지차원에서 처리해 주신다면
매우 감사 하겠습니다.",도시국 도시관리과
빌라신축현장의 안전 무방비,"안녕하세요 비산6동 353-15번지 이동진입니다.

다름이 아니라 어제 3월 5일 4-5시경 바람이 몹시 불었답니다.

제가 목격한것은 아니고 저의 어머니께서 목격하셨는데

집 바로 뒷쪽 빌라신축현장에서 건설을 위한 가설장비중 철판이 떨어져

우리집 기와지붕의 일부를 박살내고 옆집 353-26번지 옥상의 단지들을

깨버렸습니다.

깜짝 놀란 어머니께서 안전조치를 요구하셨지만 별 다른 안전조치를 취하지

않고 현장소장과 건설인부들은 서둘러 퇴근해버렸다는군요..

억울합니다. 그리고 무섭습니다.

깨진 지붕이야 새로 하면 그만이지만 철판이 떨어질 정도로 안전에 대해

무방비 상태인것이 그리고 사람이 다칠수도 있음이 말입니다.

그 빌라신축현장 소장과 감리도 어머니의 요구를 들어주는척만 하고

실제 어머니께서 요구하신대로 된 사항은 거의 없습니다.

그저 공사만 빨리 끝내면 그만이라는 식입니다.

저도 개인적으로 건설업에 관련된 일을 하게 될 사람이지만

정말 현장소장의 안일한 태도에 화가 납니다.

전자민원실에서 적절한 조취를 취해주시던가

아니면 대응방법에 대해 조언을 해주시면 감사하겠습니다.


끝까지 읽어주셔서 감사하구요. 빠른 처리 부탁드립니다.

수고하세요.",도시국 건축주택과
항상 지각하게 되면 안되잖아요,"어제 3월 3일 막 고등학교 입학식을 끝낸 새내기 신입생 입니다

오늘 부푼마음으로 학교를 가려고 제 친구들과 함께 대평중 근처의

정류장에서 버스를 기다렸죠

한 7시 10~15분 쯤 그때 정류장에 도착했을 겁니다

한참후에 750번이 오더군요

근데 사람 많다면서 그냥 지나가더군요

한대쯤은 이해 갑니다

참고로 그 정류장 제일여상 가는 쪽 750밖에 없습니다

그 차 지나가고 제일여상이외에도 많은 약 20명 정도되는 학생들이

있었습니다

또 한참 기다리니깐 750번 한대가 오더군요

그냥 또 지나 갑니다

또 그렇게 기다리니깐 750번 또 역시나 가버리더군요

8시가 넘었는데 버스는 타보지도 못했습니다

애들이랑 돈모아서 택시타고 학교 갔습니다

택시 탄것도 돈 입니다

500원 버스타고 제일여상 가는게 저희한테는 이득이지요

학생이 가뜩이나 돈도 없는데 항상 택시를 탈 수도 없고

지각도 할 수 없지 않습니까?

특히나 중요한건 아침에는 750번 버스 타는 학생들이 무지

많다는 것입니다

더군다나 인문계는 저희 실업계보다 일찍가니 저희가 일찍나가서

기다려봤자 사람 꽉 차일것이 뻔하구요

부탁하건데 750번을 늘여주시든지 아니면 아침에 딴 버스까지 동원해

주시든지요

3년동안 지각해 보십시요

저 중학교 동안 지각한번 안했습니다

개근상 그쪽들이 책임지실 겁니까?

상중에 제일 중요한 상이 뭔지 아십니까?

개근상 입니다

제발 어떻해서든 저희나 다른 여러 학생들이나 많이 타는 버스 좀

파악해서 못타서 지각하는 그런 부분 좀 어떻게 해 주십시요

이런 환경이 공부를 못하게 만드는 겁니다

한달 버스값도 많습니다

그러니 이런 어처구니 없는 상황 때문에 괜시리 택시비 더 들게

하지 마십시요

부탁입니다

그리고 저 고등학생이라고 무시하지 마십시요

저도 대구에서 살아가는 한 인간입니다",도시국 교통과
